"STUDENT_ID","CLASS","TERM","STATUS","TYPE","PAID_DATE","MONTH","COMMENTS","BOOK","ACTIVITY","TERM_FEES","ADMISSION","TRANSPORT","DAYCARE","ART","DANCE","SNACKS","LUNCH","BF","ADHOC","OTHERS","TOTAL","ID","UNIFORM","SENTMAIL"
26,"DayCare","",1,"NETBANKING","15/12/14","DEC","350392004A1    ",0,0,0,0,1200,3000,0,700,250,250,0,0,0,5400,404,0,0
29,"DayCare","",1,"CASH","01/12/14","DEC","  ",0,0,0,0,0,2400,0,0,250,250,0,-100,0,2800,405,0,0
92,"NURSERY","2",1,"CASH","01/12/14",""," Total Fees. Rs.11,800",0,0,9000,0,0,0,0,0,0,0,0,0,0,9000,406,0,0
127,"NURSERY","3",1,"CASH","29/01/15","","   ",0,2000,9000,0,0,0,0,0,0,0,0,0,0,11000,407,0,0
53,"DayCare","",1,"CHEQUE","01/12/14","DEC"," Pending NOV FEES  NO 000007",0,0,0,0,400,2100,0,0,250,250,0,2750,0,5750,408,0,0
104,"NURSERY","3",1,"CHEQUE","01/12/14",""," Total Fees> Rs.16,750chq N0 - 000007",0,2000,9000,0,0,0,0,0,0,0,0,0,0,11000,409,0,0
119,"NURSERY","3",1,"NETBANKING","04/12/14","","Vinaya AC  280652860A1 ",0,2000,9000,0,1800,0,0,0,0,0,0,0,0,12800,410,0,0
95,"NURSERY","3",1,"CASH","09/12/14","","   ",0,0,9000,0,1200,0,0,0,0,0,0,0,0,10200,411,0,0
43,"DayCare","",1,"NETBANKING","03/12/14","DEC","       ",0,0,0,0,600,800,0,0,250,250,0,0,0,1900,412,0,0
103,"NURSERY","3",1,"NETBANKING","03/12/14","","  Total Fees.Rs.12,900ref: 275522890A1 ",0,2000,9000,0,0,0,0,0,0,0,0,0,0,11000,413,0,0
161,"NURSERY","3",1,"CASH","04/12/14","","   ",0,2000,9000,0,0,0,0,0,0,0,0,0,0,11000,414,0,0
114,"NURSERY","3",1,"CASH","02/12/14","","  ",0,0,9000,0,0,0,0,0,0,0,0,0,0,9000,415,0,0
105,"NURSERY","3",1,"CHEQUE","01/12/14","","Cheque 000007 , Praveen Kumar Parsa",0,2000,9000,0,1200,0,0,0,0,0,0,0,0,12200,416,0,0
124,"NURSERY","3",1,"CHEQUE","28/01/15","","  Chq 459728",0,2000,9000,0,0,0,0,0,0,0,0,0,0,11000,417,0,0
125,"NURSERY","3",0,"CASH","28/12/14","","Transport pending Rs.900. Cash Paid Rs.12,000",0,2000,9000,0,1800,0,0,0,0,0,0,0,0,13700,418,900,0
156,"NURSERY","3",1,"NETBANKING","05/12/14","","CITIN14494246147  ",0,0,9000,0,0,0,0,0,0,0,0,0,0,9000,419,0,0
112,"NURSERY","3",1,"CHEQUE","19/01/15",""," CHQ- 354349 dated 19/01/15",0,2000,9000,0,750,0,0,0,0,0,0,0,0,11750,420,0,0
101,"NURSERY","3",1,"NETBANKING","01/12/14","","Day Care DEC - MAR Rs.2400 ref 000000464869 ",0,2000,9000,0,0,0,0,0,0,0,0,0,0,11600,421,600,0
89,"DayCare","",1,"CASH","04/12/14","DEC","  ",0,0,0,0,0,1200,0,0,0,0,0,0,0,1200,422,0,0
110,"NURSERY","3",1,"CASH","04/12/14","","  Total Fees.Rs.10,200",0,0,9000,0,0,0,0,0,0,0,0,0,0,9000,423,0,0
123,"NURSERY","3",1,"CASH","17/12/14",""," Paid Rs.10K pending 1K Paid Rs1K on 16/01/15   ",0,2000,9000,0,0,0,0,0,0,0,0,0,0,11000,424,0,0
99,"NURSERY","3",1,"NETBANKING","09/04/15","","Dance Class Rs.2700 (Jan to March 15)Vinaya AC ref AXIR150996985790 ",0,2000,9000,0,1800,0,0,0,0,0,0,0,0,15500,425,2700,0
157,"NURSERY","3",1,"CHEQUE","23/02/15",""," Chq 000007 dated 09/02/15  ",0,2000,9000,0,0,0,0,0,0,0,0,0,0,11000,426,0,0
25,"DayCare","",1,"NETBANKING","03/12/14","DEC","  ",0,0,0,0,0,3300,0,700,0,0,0,0,0,4000,427,0,0
100,"NURSERY","3",1,"NETBANKING","03/12/14",""," Total Fees. Rs.15000, ref: CITIN14493516013 ",0,2000,9000,0,0,0,0,0,0,0,0,0,0,11000,428,0,0
122,"NURSERY","3",1,"CASH","23/12/14","","   ",0,2000,9000,0,1800,0,0,0,0,0,0,0,0,12800,429,0,0
118,"NURSERY","3",1,"NETBANKING","30/12/14",""," netbanking: 698545195 Paid Rs.13,400 for 3 Months Transport(Nov to Jan) Chq 384199 is rejected sign mismatch  ",0,2000,9000,0,4000,0,0,0,0,0,0,0,0,13400,430,-1600,0
183,"PG","3",1,"CASH","01/12/14","","3D AUgmentation paid Rs.4000/-",0,4000,8500,0,0,0,0,0,0,0,0,0,0,12500,431,0,0
153,"PG","3",1,"CASH","01/12/14","","",0,2000,8500,0,0,0,0,0,0,0,0,0,0,10500,432,0,0
11,"DayCare","",1,"CASH","01/12/14","DEC"," ",0,0,0,0,400,600,0,0,0,0,0,0,0,1000,433,0,0
40,"DayCare","",1,"NETBANKING","01/12/14","DEC","   ",0,0,0,0,400,1200,0,0,0,250,250,0,0,2100,434,0,0
135,"PG","3",1,"NETBANKING","01/12/14",""," Total Rs.12,600 ",0,2000,8500,0,0,0,0,0,0,0,0,0,0,10500,435,0,0
164,"PG","3",1,"NETBANKING","06/01/15","","Deducting one month fees. Net banking ref: KKBKH15006890595 ",0,-3050,8500,0,1800,0,0,0,0,0,0,0,0,7250,436,0,0
188,"PG","3",0,"","",""," Deducting Rs.3350 for one month. ",0,0,8500,0,2400,0,0,0,0,0,0,0,0,7550,437,-3350,0
35,"DayCare","",1,"NETBANKING","04/12/14","DEC","   286531737A1 ",0,0,0,0,0,3900,0,0,0,250,0,0,0,4150,438,0,0
146,"PG","3",1,"NETBANKING","04/12/14",""," Total Fees: Rs.14,650Vinaya AC ref 286531737A1 ",0,2000,8500,0,0,0,0,0,0,0,0,0,0,10500,439,0,0
142,"PG","3",1,"CHEQUE","09/12/14","","Chq- 296800 Vinaya AC",0,0,8500,0,0,0,0,0,0,0,0,0,0,8500,440,0,0
143,"PG","3",1,"CASH","03/12/14","","  ",0,2000,8500,0,0,0,0,0,0,0,0,0,0,10500,441,0,0
138,"PG","3",1,"CHEQUE","14/12/14","","000004   ",0,2000,8500,0,1800,0,0,0,0,0,0,0,0,12300,442,0,0
165,"PG","3",1,"CHEQUE","15/12/14","","Chq: 626003",0,0,8500,0,1800,0,0,0,0,0,0,0,0,10300,443,0,0
139,"PG","3",1,"NETBANKING","03/12/14","","KM AC 279562914A1 ",0,2000,8500,0,1800,0,0,0,0,0,0,0,0,12300,444,0,0
30,"DayCare","",1,"NETBANKING","02/12/14","DEC","  266873172A1 ",0,0,0,0,0,3600,0,0,0,0,0,0,0,3600,445,0,0
131,"PG","3",1,"NETBANKING","02/12/14",""," Total Rs.14,100, ref 266873172A1 ",0,2000,8500,0,0,0,0,0,0,0,0,0,0,10500,446,0,0
34,"DayCare","",1,"CASH","09/02/15","JAN","    ",0,0,0,0,0,1200,0,0,0,0,0,0,0,1200,447,0,1
132,"PG","3",1,"CASH","18/12/14","","Paid Rs.8500 only",0,0,8500,0,0,0,0,0,0,0,0,0,0,8500,448,0,0
189,"PG","3",1,"NETBANKING","06/12/14","","CITIN14494650465",0,0,8500,0,2400,0,0,0,0,0,0,0,0,10900,449,0,0
173,"PG","3",1,"CASH","10/12/14","","  ",0,0,8500,0,0,0,0,0,0,0,0,0,0,8500,450,0,0
174,"PG","3",1,"NETBANKING","15/12/14",""," Ad Hoc Day Care ref- 692283495  ",0,0,8500,0,0,0,0,0,0,0,0,0,0,11500,451,3000,0
133,"PG","3",1,"NETBANKING","02/12/14",""," Day Care Jan to March 1800 ref 433617664850 ",0,2000,8500,1800,1800,0,0,0,0,0,0,0,0,14100,452,0,0
178,"PG","3",1,"CHEQUE","03/12/14","","526262",0,0,8500,0,0,0,0,0,0,0,0,0,0,8500,453,0,0
148,"PG","3",1,"CHEQUE","14/12/14","","188456",0,2000,8500,0,1800,0,0,0,0,0,0,0,0,12300,454,0,0
149,"PG","3",1,"CASH","03/12/14","","  ",0,0,8500,0,0,0,0,0,0,0,0,0,0,8500,455,0,0
144,"PG","3",1,"CHEQUE","13/12/14","","Chq 703669",0,2000,8500,0,1800,0,0,0,0,0,0,0,0,12300,456,0,0
170,"PG","3",1,"NETBANKING","10/12/14","","IBR4168076 KM AC  ",0,0,8500,0,0,0,0,0,0,0,0,0,0,8500,457,0,0
145,"PG","3",1,"NETBANKING","11/12/14","","690496807 ",0,2000,8500,0,1800,0,0,0,0,0,0,0,0,12300,458,0,0
137,"PG","3",1,"NETBANKING","30/01/15","","ref: 631166801A1 Vinaya AC   ",0,2000,8500,0,1800,0,0,0,0,0,0,0,0,12300,459,0,0
134,"PG","3",1,"NETBANKING","05/01/15",""," Total Fees: Rs.22,200.Ref:472884943A1 Narration: 00531000127317 -TPT-Tution Fee",0,2000,8500,0,0,0,0,0,0,0,0,0,0,10500,460,0,0
187,"PG","3",1,"CASH","09/12/14",""," Pending Fees Rs.3500  paid Rs.8000 cash on 09/12/14 Paid Rs.3500 on 16/01/15",0,0,8500,0,0,0,0,0,0,0,0,0,0,12000,461,3500,0
130,"PG","3",1,"NETBANKING","08/01/15",""," ref:704429646 amount transferred Rs.12,800    ",0,2000,8500,0,1800,0,0,0,0,0,0,0,0,12300,462,0,0
7,"DayCare","",1,"NETBANKING","02/12/14","DEC"," ",0,0,0,0,0,5200,0,0,0,0,0,0,0,5200,463,0,0
6,"DayCare","",1,"NETBANKING","02/12/14","DEC"," ",0,0,0,0,0,1000,0,700,0,0,0,0,0,1700,464,0,0
66,"DayCare","",1,"NETBANKING","01/12/14","DEC","KM AC ref: 262663044A1  ",0,0,0,0,400,3600,0,0,0,0,0,0,0,4000,465,0,0
64,"DayCare","",1,"CHEQUE","02/12/14","DEC","   000014",0,0,0,0,600,5400,0,0,0,0,0,0,0,6000,466,0,0
63,"DayCare","",1,"CHEQUE","02/12/14","DEC","  000014",0,0,0,0,600,1800,700,500,250,0,0,0,0,3850,467,0,0
18,"DayCare","",1,"NETBANKING","03/12/14","DEC","CITIN14493483509 ",0,0,0,0,400,2100,700,0,250,0,0,0,0,3450,468,0,0
62,"DayCare","",1,"CASH","03/12/14","DEC"," ",0,0,0,0,500,3600,0,0,0,0,0,0,0,4100,469,0,0
186,"DayCare","",1,"CASH","03/12/14","DEC"," ",0,0,0,0,500,3000,0,0,0,0,0,0,0,3500,470,0,0
59,"DayCare","",1,"CHEQUE","08/12/14","DEC"," chq 010253",0,0,0,0,500,2400,0,0,250,250,0,-600,0,2800,471,0,0
58,"DayCare","",1,"CHEQUE","08/12/14","DEC","    332294",0,0,0,0,500,2400,0,700,250,250,0,0,0,4100,472,0,1
190,"DayCare","",1,"CASH","04/12/14","DEC","   ",0,0,0,0,600,1800,0,0,0,0,0,3300,0,5700,473,0,0
65,"DayCare","",1,"CASH","04/12/14","DEC"," ",0,0,0,0,0,1200,0,0,0,0,0,0,0,1200,474,0,0
177,"DayCare","",1,"CHEQUE","22/12/14","DEC"," Chq: 00005 (Sushmita Dutta)   ",0,0,0,0,0,1800,0,0,0,0,0,0,0,1800,475,0,1
13,"DayCare","",1,"NETBANKING","08/12/14","DEC","  304355094A1",0,0,0,0,400,1200,700,0,250,0,0,1250,0,3800,476,0,1
175,"DayCare","",1,"CHEQUE","10/12/14","DEC","385713   ",0,0,0,0,0,3000,0,700,250,250,0,0,0,4200,477,0,1
90,"DayCare","",1,"CASH","09/12/14","DEC","   ",0,0,0,0,0,5250,0,0,0,0,0,0,0,5250,478,0,0
15,"DayCare","",1,"NETBANKING","08/12/14","DEC","434222767389",0,0,0,0,600,2400,0,700,250,0,0,0,0,3950,479,0,1
9,"DayCare","",1,"CASH","08/12/14","DEC","  ",0,0,0,0,0,5400,0,0,0,0,0,0,0,5400,480,0,0
27,"DayCare","",1,"CASH","10/12/14","DEC","  ",0,0,0,0,0,1800,700,700,250,0,0,0,0,3450,481,0,1
27,"DayCare","",1,"CASH","08/01/15","JAN","    ",0,0,0,0,0,1800,700,700,250,0,0,0,0,3450,482,0,1
21,"DayCare","",1,"NETBANKING","07/12/14","DEC","  303617456A1 ",0,0,0,0,0,2700,0,0,0,0,0,0,0,2700,483,0,1
169,"DayCare","",1,"CASH","08/12/14","DEC","  ",0,0,0,0,0,1800,0,0,0,0,0,0,0,1800,484,0,1
56,"DayCare","",1,"NETBANKING","05/12/14","DEC","A/c: 06341050013970 ref: 291675720A1 ",0,0,0,0,0,1800,0,700,250,0,0,0,0,2750,485,0,1
32,"DayCare","",1,"NETBANKING","04/01/15","JAN"," Ref: 471890471A1 Narration: 01291000049662 -TPT-dec jan fee",0,0,0,0,400,1800,0,0,0,0,0,2200,0,4400,486,0,1
60,"DayCare","",1,"CASH","15/12/14","DEC","  ",0,0,0,0,500,1200,0,0,0,0,0,0,0,1700,487,0,1
54,"DayCare","",1,"NETBANKING","08/12/14","DEC","CITIN14495041387  ",0,0,0,0,500,2100,0,700,250,250,0,0,0,3800,488,0,1
61,"DayCare","",1,"NETBANKING","08/12/14","DEC","  ",0,0,0,0,1250,4500,0,0,0,0,0,0,0,5750,489,0,1
179,"DayCare","",1,"CASH","08/12/14","DEC","  ",0,0,0,0,0,4500,0,0,0,0,0,0,0,4500,490,0,1
17,"DayCare","",1,"NETBANKING","05/12/14","DEC"," AXIR143390795305 ",0,0,0,0,0,3900,0,700,250,0,0,0,0,4850,491,0,0
184,"DayCare","",1,"NETBANKING","09/12/14","DEC","KM AC NB20501412087913     ",0,0,0,0,600,1800,700,0,250,0,0,0,0,3350,492,0,0
10,"DayCare","",1,"CASH","12/12/14","DEC","  ",0,0,0,0,0,1200,0,700,250,0,0,950,0,3100,493,0,0
191,"DayCare","",1,"NETBANKING","09/12/14","DEC","KM AC 434321746233   ",0,0,0,0,500,2100,0,0,250,250,0,600,0,3700,494,0,0
41,"DayCare","",1,"CASH","10/12/14","DEC","  ",0,0,0,0,0,2400,0,0,250,0,0,400,0,3050,495,0,0
49,"DayCare","",1,"NETBANKING","08/12/14","DEC","SBIN214342175884",0,0,0,0,0,3000,0,700,250,250,0,0,0,4200,496,0,0
8,"DayCare","",1,"NETBANKING","10/12/14","DEC"," SBIN314344509960 ",0,0,0,0,0,2100,0,700,0,0,0,0,0,2800,497,0,0
55,"DayCare","",1,"NETBANKING","10/12/14","DEC"," VIJBH14344046721",0,0,0,0,0,6750,0,0,0,0,0,0,0,6750,498,0,0
70,"LKG","3",1,"CHEQUE","23/02/15","","  260712",0,0,10000,0,1800,0,0,0,0,0,0,0,0,11800,499,0,0
83,"LKG","3",1,"CHEQUE","19/01/15",""," Chq 048407   ",0,2000,10000,0,1800,0,0,0,0,0,0,0,0,13800,500,0,0
16,"DayCare","",1,"CHEQUE","05/01/15","JAN","  Total Fees: Rs.21,700Cheque 464974",0,0,0,0,0,3900,0,700,250,0,0,0,0,4850,501,0,0
71,"LKG","3",1,"CHEQUE","05/01/15","","  Total fees Rs.21,7000Cheque Number 464874",0,2000,10000,0,0,0,0,0,0,0,0,0,0,12000,502,0,0
68,"LKG","3",1,"NETBANKING","09/01/15","","Rs.3,600 transferred on 13/02/15 ref 504414513176. Rs.5000 transferred via net banking pending Rs.3,600 (minus Magical flash paid in first one)",0,-2000,10000,0,600,0,0,0,0,0,0,0,0,8600,503,0,0
75,"LKG","3",1,"NETBANKING","01/01/15","","CITIN15500342109",0,2000,10000,0,0,0,0,0,0,0,0,0,0,12000,504,0,0
74,"LKG","3",1,"NETBANKING","11/12/14","","328844913A1",0,2000,10000,0,0,0,0,0,0,0,0,0,0,12000,505,0,0
67,"LKG","3",1,"CASH","16/12/14","","  ",0,0,10000,0,0,0,0,0,0,0,0,0,0,10000,506,0,0
162,"LKG","3",1,"CHEQUE","22/01/15","","Chq no 911477  ",0,0,10000,0,1800,0,0,0,0,0,0,0,0,11800,507,0,0
82,"LKG","3",1,"CASH","26/01/15","","  ",0,2000,0,0,0,0,0,0,0,0,0,0,0,2000,508,0,0
69,"LKG","3",1,"NETBANKING","12/12/14 ","","AXIR143461689085 ",0,2000,10000,0,0,0,0,0,0,0,0,0,0,12000,509,0,0
72,"LKG","3",1,"CASH","19/01/15","","   ",0,0,10000,0,1800,0,0,0,0,0,0,0,0,11800,510,0,0
73,"LKG","3",1,"CASH","12/12/14 ","","Cash   ",0,2000,10000,0,1800,0,0,0,0,0,0,0,0,13800,511,0,0
81,"LKG","3",1,"CASH","08/01/14",""," Paid 3D first instalment",0,2000,10000,0,0,0,0,0,0,0,0,0,0,12000,512,0,0
85,"LKG","3",1,"CASH","12/12/14 ","","",0,0,10000,0,0,0,0,0,0,0,0,0,0,10000,513,0,0
77,"LKG","3",1,"NETBANKING","15/12/14","","SBIN514349949136    ",0,2000,10000,0,0,0,0,0,0,0,0,0,0,12000,514,0,0
76,"LKG","3",1,"NETBANKING","11/12/14","","328022889A1",0,0,10000,0,0,0,0,0,0,0,0,0,0,10000,515,0,0
84,"LKG","3",1,"CASH","20/12/14","","  ",0,2000,10000,0,1800,0,0,0,0,0,0,0,0,13800,516,0,0
2,"UKG","3",1,"NETBANKING","17/12/14","","SBIN614350793065  ",0,2000,11000,0,0,0,0,0,0,0,0,0,0,13000,517,0,0
1,"UKG","3",0,"","","","No Portfolio and Transport",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,518,0,0
136,"PG","3",1,"CHEQUE","16/12/14","","Chq- 874058---Ad Hoc Day Care Rs.6450/-, Additional Rs.3050 paid as misc day care charges.",3050,2000,8500,0,0,0,0,0,0,0,0,0,0,20000,520,6450,0
46,"DayCare","",1,"","","FEB"," Mail sent manually",0,0,0,0,0,2400,0,0,250,250,0,2900,0,5800,521,0,0
33,"DayCare","",1,"NET BANKING","26/12/14","DEC"," 414303527A1 ",0,0,0,0,600,1500,0,0,0,200,0,500,0,2800,522,0,0
28,"DayCare","",1,"NETBANKING","23/12/14","DEC","  CITIN14498734029 Paid Rs.3,300/",0,0,0,0,400,1200,700,0,250,0,0,700,0,3250,523,0,0
140,"PG","3",1,"CHEQUE","12/12/14 ","","718453",0,0,8500,0,0,0,0,0,0,0,0,0,0,8500,524,0,0
193,"DayCare","",1,"CASH","12/12/14","DEC"," ",0,0,0,0,0,1800,0,0,0,0,0,0,0,1800,525,0,0
192,"PG","3",1,"CHEQUE","19/12/14",""," Chq 153902  ",0,0,21200,0,0,0,0,0,0,0,0,0,0,21200,526,0,0
66,"DayCare","",1,"NETBANKING","30/12/14","JAN"," KM AC 436038390A1 ",0,0,0,0,400,3600,0,0,0,0,0,0,0,4000,527,0,0
182,"DayCare","",0,"","","JAN","   ",0,0,0,0,1200,250,0,700,250,0,0,-2400,0,0,528,0,1
40,"DayCare","",1,"NETBANKING","09/01/15","JAN","500909229553 transferred amt Rs.1050/- ",0,0,0,0,400,1200,0,0,0,250,250,-1050,0,1050,529,0,1
177,"DayCare","",1,"CHEQUE","11/01/15","JAN","   ",0,0,0,0,0,1800,0,0,0,0,0,0,0,1800,530,0,1
175,"DayCare","",1,"CHEQUE","06/01/15","JAN"," 385715",0,0,0,0,0,3000,0,700,250,250,0,0,0,4200,531,0,1
45,"DayCare","",1,"NETBANKING","20/01/15","JAN","  709606713 ",0,0,0,0,600,0,0,0,0,0,0,0,0,600,532,0,0
13,"DayCare","",1,"NETBANKING","13/01/14","JAN","Vinaya AC 531842801A1 ",0,0,0,0,400,1200,700,0,250,0,0,1250,0,3800,533,0,1
64,"DayCare","",1,"CHEQUE","06/01/15","JAN","  Mail Sent total fees: Rs.9,850 Chq 000016",0,0,0,0,600,5400,0,0,0,0,0,0,0,6000,534,0,0
63,"DayCare","",1,"CHEQUE","06/01/15","JAN","Total Rs.9850/-Mail Sent Cheque -000016",0,0,0,0,600,1800,700,500,250,0,0,0,0,3850,535,0,0
90,"DayCare","",1,"CASH","07/01/15","JAN","    ",0,0,0,0,0,3750,0,0,0,0,0,0,0,3750,538,0,1
65,"DayCare","",1,"CASH","31/12/14","JAN"," ",0,0,0,0,0,1200,0,0,0,0,0,0,0,1200,539,0,0
22,"DayCare","",1,"CASH","05/01/14","JAN","  ",0,0,0,0,0,3000,0,0,0,0,0,0,0,3000,540,0,1
191,"DayCare","",1,"NETBANKING","05/01/15","JAN","KM AC 500514686819",0,0,0,0,500,2100,0,0,250,250,0,0,0,3100,541,0,1
31,"DayCare","",1,"NETBANKING","05/01/15","JAN","480496208A1  ",0,0,0,0,600,3000,0,0,250,0,0,0,0,3850,542,0,1
35,"DayCare","",1,"NETBANKING","11/01/15","JAN","521855110A1 Vinaya AC  ",0,0,0,0,0,3900,0,0,0,250,0,0,0,4150,543,0,1
15,"DayCare","",1,"NETBANKING","06/01/14","JAN","500610174402   ",0,0,0,0,600,2400,0,700,250,0,0,0,0,3950,544,0,1
9,"DayCare","",1,"CASH","06/01/15","JAN"," Total: Rs.8,050/-",0,0,0,0,0,5400,0,0,0,0,0,0,0,5400,545,0,0
10,"DayCare","",1,"CASH","06/01/15","JAN"," Rs.8,050/- ",0,0,0,0,0,1200,0,700,250,0,0,0,0,2150,546,0,0
180,"DayCare","",1,"CASH","05/01/15","JAN","  ",0,0,0,0,0,3000,0,0,0,0,0,0,0,3000,547,0,1
21,"DayCare","",1,"NETBANKING","05/01/15","JAN","474171113A1",0,0,0,0,0,2700,0,0,0,0,0,0,0,2700,548,0,1
169,"DayCare","",1,"CASH","01/06/15","JUNE","   ",0,0,0,0,0,1800,0,0,0,0,0,0,0,1800,549,0,1
56,"DayCare","",1,"NETBANKING","05/01/14","JAN","Ref: 475975360A1 A/C 06341050013970   ",0,0,0,0,0,1800,0,700,250,0,0,0,0,2750,550,0,1
30,"DayCare","",1,"NETBANKING","05/01/15","JAN","479029126A1   ",0,0,0,0,0,3600,0,0,0,0,0,0,0,3600,551,0,1
60,"DayCare","",1,"CASH","13/01/15","JAN","  ",0,0,0,0,500,1200,0,0,0,0,0,0,0,1700,552,0,1
54,"DayCare","",1,"NETBANKING","06/01/14","JAN","CITIN15501955429  ",0,0,0,0,500,2100,0,700,250,250,0,0,0,3800,553,0,1
61,"DayCare","",1,"NETBANKING","07/01/15","JAN","493081289A1  ",0,0,0,0,1250,4500,0,0,0,0,0,0,0,5750,554,0,1
42,"DayCare","",1,"CASH","08/01/15","JAN","  ",0,0,0,0,0,3000,0,0,250,0,0,0,0,3250,555,0,1
186,"DayCare","",1,"CASH","06/01/15","JAN","  ",0,0,0,0,500,3000,0,0,0,0,0,0,0,3500,556,0,1
58,"DayCare","",1,"CASH","06/01/15","JAN","  ",0,0,0,0,500,2400,0,700,250,250,0,0,0,4100,557,0,1
26,"DayCare","",1,"NETBANKING","06/01/14","JAN","484599063A1  ",0,0,0,0,1200,3000,0,700,250,250,0,0,0,5400,558,0,1
59,"DayCare","",1,"CHEQUE","04/01/15","JAN"," CHQ 607729  ",0,0,0,0,500,2400,0,0,250,250,0,0,0,3400,559,0,1
49,"DayCare","",1,"NETBANKING","09/02/15","FEB"," SBIN115040587819 amount transferred is Rs.7,200 Vinaya AC ",0,0,0,0,0,2400,0,700,250,250,0,3600,0,7200,560,0,1
53,"DayCare","",1,"CHEQUE","11/01/15","JAN","Chq 000008",0,0,0,0,400,2100,0,0,250,250,0,0,0,3000,561,0,1
38,"DayCare","",1,"NETBANKING","05/01/14","JAN","473301424A1  ",0,0,0,0,600,1800,0,0,0,0,0,0,0,2400,562,0,1
62,"DayCare","",1,"CASH","16/01/15","JAN","  ",0,0,0,0,500,3600,0,0,0,0,0,0,0,4100,563,0,1
179,"DayCare","",1,"CASH","05/01/15","JAN","  ",0,0,0,0,0,4500,0,0,0,0,0,0,0,4500,564,0,1
17,"DayCare","",1,"NETBANKING","05/01/15","JAN","AXIR150054488125",0,0,0,0,0,3900,0,700,250,0,0,0,0,4850,565,0,1
43,"DayCare","",1,"NETBANKING","06/01/14","JAN"," 486716633A1   ",0,0,0,0,600,800,0,0,250,250,0,0,0,1900,566,0,1
190,"DayCare","",1,"CASH","04/02/14","FEB","Rs.1000 JAN DC",0,0,0,0,600,1800,0,0,0,0,0,1000,0,3400,567,0,0
41,"DayCare","",1,"CASH","06/01/15","JAN","   ",0,0,0,0,0,2400,0,0,250,0,0,0,0,2650,568,0,1
184,"DayCare","",1,"NETBANKING","05/01/15","JAN","KM AC NB20501501058154",0,0,0,0,600,1800,700,0,250,0,0,0,0,3350,569,0,1
89,"DayCare","",1,"CASH","03/03/15","FEB","   ",0,0,0,0,0,1200,0,0,0,0,0,0,0,1200,570,0,1
8,"DayCare","",1,"NETBANKING","07/01/12","JAN","SBIN315007964549  ",0,0,0,0,0,2100,0,700,0,0,0,0,0,2800,571,0,1
25,"DayCare","",1,"NETBANKING","08/01/15","JAN","CITIN15502628970",0,0,0,0,0,3300,0,700,0,0,0,0,0,4000,572,0,1
11,"DayCare","",1,"NETBANKING","05/01/15","JAN","702122981  ",0,0,0,0,400,600,0,0,0,0,0,0,0,1000,573,0,1
18,"DayCare","",1,"NETBANKING","05/01/15","JAN","CITIN15501268870   ",0,0,0,0,400,2100,700,0,250,0,0,0,0,3450,574,0,1
201,"PG","3",1,"CHEQUE","05/01/14","","Standard Charted Sriram Krishnaswamy 000045 ",0,0,14000,0,0,0,0,0,0,0,0,0,0,14000,575,0,0
202,"PG","3",1,"CHEQUE","08/01/14",""," Chq 131622",0,0,15950,0,0,0,0,0,0,0,0,0,0,15950,576,0,0
195,"DayCare","",1,"ADJ TO FEB","","JAN","Added to FEB to send mail.",0,0,0,0,0,1200,0,0,0,0,0,0,0,1200,577,0,1
7,"DayCare","",1,"CASH","16/01/15","JAN"," ",0,0,0,0,0,5200,0,0,0,0,0,0,0,5200,578,0,0
6,"DayCare","",1,"CASH","16/01/15","JAN"," ",0,0,0,0,0,1000,0,700,0,0,0,0,0,1700,579,0,0
28,"DayCare","",1,"NETBANKING","27/01/15","FEB","CITIN15507223645 Vinay AC  ",0,0,0,0,400,1200,700,0,250,0,0,700,0,3250,580,0,0
40,"DayCare","",1,"NETBANKING","31/01/15","FEB","503119523758 KM AC",0,0,0,0,400,1200,0,0,0,250,250,0,0,2100,581,0,1
177,"DayCare","",1,"CHEQUE","02/02/15","FEB"," 0000007  ",0,0,0,0,0,2400,0,0,0,0,0,0,0,2400,582,0,1
175,"DayCare","",1,"NETBANKING","09/02/15","FEB","KM AC 720144685",0,0,0,0,400,3000,0,700,250,250,0,0,0,4600,583,0,1
63,"DayCare","",1,"CHEQUE","02/02/15","FEB"," Chq 000017 Mail Sent total fees: Rs.9,850",0,0,0,0,600,1800,700,500,250,0,0,0,0,3850,584,0,0
64,"DayCare","",1,"CHEQUE","02/02/15","FEB"," Chq- 000017 Mail Sent total fees: Rs.9,850",0,0,0,0,600,5400,0,0,0,0,0,0,0,6000,585,0,0
195,"DayCare","",1,"CASH","03/02/15","FEB"," Mail sent manually",0,0,0,0,0,1200,0,0,0,0,0,1200,0,2400,586,0,0
90,"DayCare","",1,"CASH","09/03/15","MAR"," Mail Sent on 01/03/15",0,0,0,0,0,3750,0,0,0,0,0,4250,0,8000,587,0,1
7,"DayCare","",1,"CASH","12/02/15","FEB","  ",0,0,0,0,0,5200,0,0,0,0,0,0,0,5200,588,0,0
65,"DayCare","",1,"CASH","03/02/15","FEB","  ",0,0,0,0,0,1200,0,0,0,0,0,0,0,1200,589,0,1
22,"DayCare","",1,"CASH","03/02/15","FEB","   ",0,0,0,0,0,2400,0,700,0,0,0,0,0,3100,590,0,1
191,"DayCare","",1,"NETBANKING","09/02/15","FEB","KM AC 504013619028",0,0,0,0,500,2100,0,0,250,250,0,0,0,3100,591,0,1
