"STUDENT_ID","CLASS","TERM","STATUS","TYPE","PAID_DATE","MONTH","COMMENTS","BOOK","ACTIVITY","TERM_FEES","ADMISSION","TRANSPORT","DAYCARE","ART","DANCE","SNACKS","LUNCH","BF","ADHOC","OTHERS","TOTAL","ID","UNIFORM","SENTMAIL","CREATED_DATE","UPDATED_DATE"
16,"DayCare","",1,"NETBANK-KM","5-11-2017 22:55:44","NOV","34707811A1",0,0,0,0,300,1750,0,0,400,0,0,2450,0,4900,3733,0,1,"2017-09-26 11:46:34","2017-11-05 22:58:17"
827,"DayCare","",1,"CASH","10-10-2017 20:52:3","OCT","",0,0,0,0,0,2450,0,0,0,0,0,0,0,2450,3734,0,1,"2017-09-26 11:50:01","2017-10-23 20:52:07"
427,"DayCare","",1,"NETBANK-KM","26-9-2017 12:30:51","OCT ","1299679336",0,0,0,0,0,1400,0,0,0,0,0,1400,0,2800,3735,0,0,"2017-09-26 12:00:55","2017-09-29 12:30:57"
60,"DayCare","",1,"NETBANK-KM","21-11-2017 8:47:28","NOV ","185702091A1",0,0,0,0,0,3650,0,0,0,0,0,7300,0,10950,3736,0,0,"2017-09-26 13:39:57","2017-11-23 08:48:36"
754,"DayCare","",1,"CASH","4-10-2017 0:18:34","OCT","",0,0,0,0,0,1400,0,0,0,0,0,0,0,1400,3737,0,1,"2017-09-26 13:40:54","2017-10-06 00:18:45"
42,"DayCare","",1,"NA","","OCT","",0,0,0,0,0,1750,0,0,400,0,0,0,0,2150,3738,0,1,"2017-09-26 13:41:20","2017-11-08 12:45:57"
627,"DayCare","",1,"NETBANK-KM","27-9-2017 12:32:54","OCT","727010586381",0,0,0,0,0,1400,0,0,400,0,0,0,0,1800,3739,0,1,"2017-09-26 13:50:57","2017-09-29 12:33:04"
664,"DayCare","",1,"NETBANK-KM","3-10-2017 23:41:17","OCT","698494503A1",0,0,0,0,0,4200,0,0,0,0,0,4200,0,8400,3740,0,0,"2017-09-26 14:03:19","2017-10-05 23:41:32"
360,"DayCare","",1,"NETBANK-KM","12-11-2017 12:25:22","NOV","OCT Pending 731617555570",0,0,0,0,1200,3150,0,0,400,600,0,5350,0,10700,3741,0,1,"2017-09-26 14:03:58","2017-11-14 12:25:30"
682,"DayCare","",1,"NA","","NOV","OCT Pending",0,0,0,0,500,2100,0,1400,0,600,0,3200,0,7800,3742,0,1,"2017-09-26 14:05:16","2017-12-12 11:36:33"
613,"DayCare","",1,"NETBANK-KM","9-10-2017 19:52:14","OCT","ALLAH17282413731",0,0,0,0,0,7000,0,0,0,600,0,0,0,7600,3743,0,1,"2017-09-26 14:15:31","2017-10-09 19:52:26"
845,"NURSERY","2",1,"NETBANK-KM","28-9-2017 12:36:59","","649004712A1",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,3744,0,0,"2017-09-28 10:48:13","2017-09-29 12:37:06"
436,"DayCare","",1,"NETBANK-KM","28-9-2017 12:37:23","OCT ","A/C:05091610088113 Trans: 649004712A1",0,0,0,0,0,3500,0,0,600,0,0,4100,0,8200,3745,0,0,"2017-09-28 10:48:44","2017-09-29 12:37:40"
461,"DayCare","",1,"NETBANK-KM","5-10-2017 0:23:28","OCT","736684639A1",0,0,0,0,800,3500,0,0,0,0,0,0,0,4300,3746,0,1,"2017-09-28 10:49:17","2017-10-06 00:23:33"
370,"DayCare","",1,"NA","","DEC","",0,0,0,0,600,1400,0,0,400,600,0,3450,0,6450,3747,0,1,"2017-09-28 10:51:34","2017-12-07 12:00:42"
17,"DayCare","",0,"NA","","OCT","",0,0,0,0,0,1750,0,0,400,0,0,0,0,2150,3748,0,1,"2017-09-28 10:52:05","2017-09-28 10:52:08"
863,"DayCare","",1,"CASH","10-10-2017 20:51:47","OCT","",0,0,0,0,0,2100,0,0,0,0,0,0,0,2100,3749,0,0,"2017-09-28 10:52:30","2017-10-23 20:51:52"
669,"DayCare","",1,"NETBANK-V","6-10-2017 19:36:48","OCT","VIJBH17279096906",0,0,0,0,0,3150,0,0,0,0,0,6800,0,9950,3750,0,0,"2017-09-28 10:59:19","2017-10-09 19:37:05"
871,"DayCare","",1,"CHEQUE","30-11-2017 21:59:39","DEC","KM::119365::30/11/2017",0,0,0,0,0,2450,0,0,400,0,0,5700,0,8550,3751,0,1,"2017-09-28 10:59:45","2017-12-07 19:33:40"
41,"DayCare","",1,"NA","05--9-2017","SEP","",0,0,0,0,0,2100,0,0,400,0,0,0,0,2500,3752,0,0,"2017-09-28 11:00:58","2017-09-28 11:00:58"
41,"DayCare","",1,"NETBANK-KM","23-10-2017 20:28:8","OCT","729610446783",0,0,0,0,0,2100,0,0,400,0,0,0,0,2500,3753,0,1,"2017-09-28 11:01:03","2017-10-23 20:28:15"
667,"DayCare","",1,"NETBANK-KM","3-10-2017 23:43:16","OCT","698897730A1",0,0,0,0,0,2100,0,0,0,0,0,2000,0,4100,3754,0,1,"2017-09-28 11:55:37","2017-10-05 23:43:26"
443,"DayCare","",1,"NETBANK-KM","5-10-2017 0:25:11","OCT","736838272A1",0,0,0,0,0,3500,0,0,0,0,0,0,0,3500,3755,0,1,"2017-09-28 11:59:48","2017-10-06 00:25:21"
421,"DayCare","",1,"NETBANK-KM","6-10-2017 19:48:59","OCT ","727916939863",0,0,0,0,500,3850,0,0,0,0,0,4350,0,8700,3756,0,0,"2017-09-28 12:01:11","2017-10-09 19:49:08"
825,"NURSERY","2",1,"NETBANK-KM","29-9-2017 22:50:38","","727216731379",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,3757,0,0,"2017-09-28 12:05:10","2017-10-01 22:50:46"
807,"DayCare","",1,"NETBANK-KM","29-8-2017 22:49:38","OCT","727216731379",0,0,0,0,0,2100,0,0,0,0,0,0,0,2100,3758,0,0,"2017-09-28 12:06:20","2017-10-01 22:49:58"
361,"DayCare","",1,"NETBANK-V","3-10-2017 23:26:4","OCT","1304071285",0,0,0,0,0,4500,0,1800,0,0,0,6300,0,12600,3759,0,0,"2017-09-28 12:07:56","2017-12-07 12:07:34"
364,"DayCare","",1,"NETBANK-KM","23-10-2017 20:22:38","OCT","AXIR172939235835",0,0,0,0,1200,3150,0,0,400,600,0,0,0,5350,3760,0,1,"2017-09-28 12:19:48","2017-10-23 20:22:44"
822,"NURSERY","2",1,"NETBANK-KM","4-10-2017 0:2:26","","718033520A1",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,3761,0,0,"2017-09-28 12:20:50","2017-10-06 00:02:31"
328,"DayCare","",1,"NETBANK-KM","4-10-2017 0:2:39","OCT","718033520A1",0,0,0,0,0,950,0,0,0,0,0,4200,0,5150,3762,0,0,"2017-09-28 12:23:26","2017-10-06 00:02:45"
651,"DayCare","",1,"NETBANK-KM","11-10-2017 10:37:28","OCT","AXIR172846934283",0,0,0,0,0,3500,0,0,0,0,0,0,0,3500,3763,0,1,"2017-09-28 12:26:59","2017-10-12 10:37:34"
688,"DayCare","",1,"CASH","4-10-2017 20:50:6","OCT","",0,0,0,0,0,3500,0,0,0,0,0,0,0,3500,3764,0,1,"2017-09-28 12:27:39","2017-10-23 20:50:15"
793,"NURSERY","2",1,"CASH","30-11-2017 11:8:51","","",0,0,12000,0,3200,0,0,0,0,0,0,0,0,15200,3765,0,0,"2017-09-28 12:55:06","2017-12-04 11:09:03"
184,"DayCare","",1,"NETBANK-KM","10-10-2017 21:4:19","OCT","LB36701710102143 Ref:SHWETA JAIN",0,0,0,0,0,1400,0,0,400,0,0,0,0,1800,3766,0,1,"2017-09-28 12:59:23","2017-10-10 21:04:43"
608,"DayCare","",1,"NETBANK-KM","3-10-2017 23:33:48","OCT","1302516877",0,0,0,0,500,1400,0,0,400,0,0,0,0,2300,3767,0,1,"2017-09-28 12:59:42","2017-10-05 23:33:56"
458,"DayCare","",1,"NETBANK-KM","1-12-2017 11:10:0","DEC","OCT Rs.1.4K KKBKH17335840709 ",0,0,0,0,0,2800,0,1400,0,0,0,2800,0,7000,3768,0,1,"2017-09-28 13:00:09","2017-12-02 17:40:36"
8,"DayCare","",1,"NETBANK-V","5-9-2017 12:23:24","SEP","SBIN617248541779",0,0,0,0,0,1400,0,0,0,0,0,0,0,1400,3769,0,0,"2017-09-28 13:39:37","2017-09-29 12:23:31"
742,"NURSERY","2",1,"CHEQUE","4-10-2017 12:44:23","","KM AC : 719338 : 12-10-2017 : 15200",0,0,12000,0,3200,0,0,0,0,0,0,0,0,15200,3770,0,0,"2017-10-02 19:28:26","2017-10-12 11:01:16"
842,"NURSERY","2",1,"CASH","","","",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,3771,0,0,"2017-10-02 19:32:31","2017-11-30 11:07:41"
856,"NURSERY","2",1,"CHEQUE","23-11-2017 22:15:30","","KM AC : 034572 : 27-11-2017 : 13800",0,0,12000,0,1800,0,0,0,0,0,0,0,0,13800,3772,0,0,"2017-10-03 10:58:59","2017-11-27 21:02:58"
788,"NURSERY","2",1,"CHEQUE","12-11-2017 20:37:20","","KM AC : 038887 : 17-11-2017 : 12000",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,3773,0,0,"2017-10-03 11:00:44","2017-11-17 19:39:00"
818,"NURSERY","2",1,"NETBANK-KM","4-10-2017 0:0:25","","1304935941",0,0,12000,0,2800,0,0,0,0,0,0,0,0,14800,3774,0,0,"2017-10-03 11:04:01","2017-10-06 00:00:35"
718,"NURSERY","2",1,"NETBANK-KM","4-10-2017 0:5:38","","727723290879",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,3775,0,0,"2017-10-03 11:12:14","2017-10-06 00:05:45"
783,"NURSERY","2",1,"CHEQUE","4-11-2017 23:10:34","","KM AC : 000038 : 11-11-2017 : 15200",0,0,12000,0,3200,0,0,0,0,0,0,0,0,15200,3776,0,0,"2017-10-03 11:13:54","2017-11-11 20:49:48"
866,"NURSERY","2",1,"CHEQUE","2-11-2017 21:57:56","","KM AC : 089480 : 11-11-2017 : 12000",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,3777,0,0,"2017-10-03 11:17:36","2017-11-11 20:50:11"
840,"NURSERY","2",1,"NETBANK-KM","31-10-2017 21:59:32","","1322300940",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,3778,0,0,"2017-10-03 11:20:10","2017-11-01 21:59:43"
637,"DayCare","",1,"CASH","10-10-2017 20:50:53","OCT","",0,0,0,0,0,2100,0,0,0,0,0,2100,0,4200,3779,0,0,"2017-10-03 11:37:28","2017-10-23 20:50:57"
719,"NURSERY","2",1,"CASH","10-10-2017 20:50:38","","",0,0,12000,0,3200,0,0,0,0,0,0,0,0,15200,3780,0,0,"2017-10-03 11:38:32","2017-10-23 20:50:43"
805,"NURSERY","2",1,"NETBANK-KM","31-10-2017 22:5:30","","LB3670171031C900",0,0,12000,0,2000,0,0,0,0,0,0,0,0,14000,3781,0,0,"2017-10-03 12:19:28","2017-11-01 22:05:37"
657,"NURSERY","2",1,"NETBANK-KM","3-10-2017 23:45:31","","708579988A1",0,0,12000,0,3200,0,0,0,0,0,0,0,0,15200,3782,0,0,"2017-10-03 12:25:06","2017-10-05 23:45:38"
721,"NURSERY","2",1,"NETBANK-KM","10-11-2017 20:51:32","","731410628868",0,0,12000,0,3200,0,0,0,0,0,0,0,0,15200,3783,0,0,"2017-10-03 12:30:43","2017-11-11 20:51:37"
8,"DayCare","",1,"NETBANK-V","5-10-2017 23:28:49","OCT","SBIN217278381737",0,0,0,0,0,1400,0,0,0,0,0,0,0,1400,3784,0,0,"2017-10-05 23:28:55","2017-10-05 23:28:55"
780,"PG","2",1,"NETBANK-KM","3-10-2017 23:38:50","","694501231A1",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,3785,0,0,"2017-10-05 23:38:59","2017-10-05 23:38:59"
831,"LKG","2",1,"NETBANK-KM","3-10-2017 23:41:58","","698494503A1",0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,3786,0,0,"2017-10-05 23:42:04","2017-10-05 23:42:04"
861,"DayCare","",1,"NETBANK-KM","4-10-2017 23:55:53","OCT","727711259950",0,0,0,0,0,3500,0,0,400,600,0,0,0,4500,3787,0,0,"2017-10-05 23:56:01","2017-10-05 23:56:05"
456,"DayCare","",1,"NETBANK-KM","5-10-2017 0:28:27","OCT","742627270A1",0,0,0,0,0,2100,0,0,0,0,0,0,0,2100,3788,0,0,"2017-10-06 00:28:34","2017-10-06 00:28:34"
810,"NURSERY","2",1,"NETBANK-KM","9-10-2017 20:5:2","","728218686901",0,0,12000,0,1500,0,0,0,0,0,0,0,0,13500,3789,0,0,"2017-10-09 11:15:25","2017-10-09 20:05:08"
671,"NURSERY","2",1,"NETBANK-KM","7-11-2017 23:1:48","","1071000155151962",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,3790,0,0,"2017-10-09 11:16:08","2017-11-08 23:01:54"
841,"NURSERY","2",1,"NETBANK-KM","13-10-2017 21:19:37","","831842395A1",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,3791,0,0,"2017-10-09 11:20:26","2017-10-15 21:21:48"
701,"NURSERY","2",1,"CHEQUE","11-10-2017 11:38:56","","KM AC : 609415 : 19-10-2017 : 12000",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,3792,0,0,"2017-10-09 11:22:44","2017-10-19 11:41:23"
618,"DayCare","",1,"NETBANK-KM","10-10-2017 21:6:29","OCT","728309393648",0,0,0,0,800,3500,0,0,400,600,0,5300,0,10600,3793,0,0,"2017-10-09 16:23:03","2017-10-10 21:06:39"
720,"NURSERY","2",1,"NETBANK-KM","10-10-2017 21:6:50","","728309393648",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,3794,0,0,"2017-10-09 16:23:20","2017-10-10 21:06:56"
736,"NURSERY","2",1,"NETBANK-KM","20-10-2017 20:23:38","","729318469237",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,3795,0,0,"2017-10-09 16:24:31","2017-10-23 20:23:47"
772,"NURSERY","2",1,"CHEQUE","10-10-2017 10:56:48","","KM AC : 570409 : 19-10-2017 : 12000",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,3796,0,0,"2017-10-09 16:24:52","2017-10-19 11:40:53"
745,"NURSERY","2",1,"NETBANK-KM","21-10-2017 20:26:56","","729415989647",0,0,12000,0,3200,0,0,0,0,0,0,0,0,15200,3797,0,0,"2017-10-09 16:28:45","2017-10-23 20:27:05"
847,"DayCare","",1,"NETBANK-KM","6-10-2017 19:46:53","OCT","727912673737 Ref: ASHWINI VENKATESAN",0,0,0,0,0,4200,0,0,400,0,0,0,0,4600,3798,0,0,"2017-10-09 19:47:05","2017-10-09 19:47:07"
610,"DayCare","",1,"NETBANK-KM","6-10-2017 19:50:55","OCT","IB06221318307447",0,0,0,0,0,2800,0,50,800,0,0,3150,0,6800,3799,0,0,"2017-10-09 19:51:02","2017-10-09 19:51:02"
806,"NURSERY","2",1,"NETBANK-KM","9-10-2017 20:59:9","","728220849423 Rs.15K Rs.1K 728408020450 11/OCT/2017",0,0,12000,0,4000,0,0,0,0,0,0,0,0,16000,3800,0,0,"2017-10-09 20:08:49","2017-10-12 10:34:20"
875,"NURSERY","2",1,"NETBANK-KM","11-10-2017 10:44:30","","810966347A1",1250,4000,9550,5000,0,0,0,0,0,0,0,0,0,22000,3801,2200,0,"2017-10-12 10:43:14","2017-10-12 10:46:00"
876,"DayCare","",1,"NETBANK-KM","12-10-2017 10:51:48","","728507945989",0,0,0,0,0,1400,0,0,0,0,0,5000,0,6400,3802,0,0,"2017-10-12 10:51:42","2017-10-12 10:52:22"
849,"LKG","2",1,"NETBANK-KM","12-10-2017 21:3:25","","728512049580",0,0,13000,0,3200,0,0,0,0,0,0,0,0,16200,3803,0,0,"2017-10-15 21:01:57","2017-10-15 21:15:11"
877,"PG","2",1,"NETBANK-KM","16-10-2017 11:31:46","","728922943231",1000,4000,10400,5000,0,0,0,0,0,0,0,0,0,22000,3804,1600,0,"2017-10-19 11:31:17","2017-12-01 13:24:07"
843,"DayCare","",1,"NETBANK-KM","17-10-2017 11:37:29","OCT","729009261458",0,0,0,0,800,1750,0,0,0,0,0,0,0,2550,3805,0,0,"2017-10-19 11:37:16","2017-10-19 11:37:39"
843,"DayCare","",1,"NETBANK-KM","17-10-2017 11:37:42","NOV","729009261458",0,0,0,0,800,1750,0,0,0,0,0,0,0,2550,3806,0,0,"2017-10-19 11:37:47","2017-10-19 11:37:47"
843,"DayCare","",1,"NETBANK-KM","17-10-2017 11:37:51","DEC","729009261458",0,0,0,0,800,1750,0,0,0,0,0,0,0,2550,3807,0,0,"2017-10-19 11:38:05","2017-10-19 11:38:08"
859,"PG","2",1,"CASH","23-10-2017 20:53:22","","Pending Rs.200",0,-14000,11000,0,3200,0,0,0,0,0,0,0,0,200,3808,0,0,"2017-10-23 20:53:33","2017-11-30 16:52:20"
400,"DayCare","",1,"NETBANK-KM","25-10-2017 22:4:25","NOV","729818830898 Rs.4.5K",0,0,0,0,500,1750,0,0,0,0,0,0,0,2250,3809,0,0,"2017-10-25 22:04:36","2017-10-25 22:04:39"
64,"DayCare","",1,"NETBANK-KM","27-10-2017 10:7:58","OCT","937124005A1",0,0,0,0,0,4700,0,-100,0,0,0,3000,0,7600,3810,0,0,"2017-10-30 10:07:39","2017-10-30 10:08:44"
613,"DayCare","",1,"NETBANK-KM","30-10-2017 21:54:14","NOV","ALLAH17303937578",0,0,0,0,0,7000,0,0,0,600,0,0,0,7600,3811,0,0,"2017-11-01 21:54:29","2017-11-01 21:54:33"
608,"DayCare","",1,"NETBANK-KM","1-11-2017 22:7:28","NOV","1323032187",0,0,0,0,500,1400,0,0,400,0,0,0,0,2300,3812,0,0,"2017-11-01 22:07:34","2017-11-01 22:07:42"
651,"DayCare","",1,"NETBANK-KM","1-11-2017 22:9:30","NOV","AXIR173051506963",0,0,0,0,0,3500,0,0,0,0,0,0,0,3500,3813,0,0,"2017-11-01 22:09:36","2017-11-01 22:09:41"
807,"DayCare","",1,"NETBANK-KM","1-11-2017 22:12:7","NOV","730519006612",0,0,0,0,0,2100,0,0,0,0,0,0,0,2100,3814,0,0,"2017-11-01 22:12:18","2017-11-01 22:12:21"
868,"DayCare","",1,"NETBANK-KM","16-1-2018 22:18:47","JAN","612618234A1",0,0,0,0,0,11550,0,0,0,0,0,0,0,11550,3815,0,1,"2017-11-02 13:55:23","2018-01-17 22:18:58"
687,"DayCare","",1,"NETBANK-KM","2-11-2017 11:32:5","NOV","730614079712",0,0,0,0,500,3500,0,0,0,0,0,0,0,4000,3816,0,1,"2017-11-02 13:58:29","2017-11-03 11:32:14"
90,"DayCare","",1,"NETBANK-KM","27-12-2017 20:22:53","DEC","736117127394",0,0,0,0,0,4200,0,0,400,0,0,4600,0,9200,3817,0,1,"2017-11-02 13:58:51","2017-12-27 20:23:04"
869,"DayCare","",1,"NETBANK-KM","2-11-2017 11:25:42","NOV","CITIN17847339824",0,0,0,0,500,700,0,0,0,0,0,0,0,1200,3818,0,1,"2017-11-02 13:59:52","2017-11-03 11:25:48"
628,"DayCare","",1,"NETBANK-KM","3-11-2017 22:47:44","NOV","17525391A1",0,0,0,0,0,3850,0,0,400,0,0,0,0,4250,3819,0,1,"2017-11-02 14:01:28","2017-11-05 22:47:53"
666,"DayCare","",1,"NETBANK-KM","4-11-2017 22:52:40","NOV","SBIN817308016988",0,0,0,0,900,2450,0,0,0,0,0,1050,0,4400,3820,0,1,"2017-11-02 14:01:55","2017-11-05 22:52:48"
21,"DayCare","",1,"NETBANK-V","2-11-2017 21:19:49","NOV","1021000153251926",0,0,0,0,0,700,0,0,0,0,0,0,0,700,3821,0,0,"2017-11-02 21:20:01","2017-11-02 21:20:01"
878,"PG","",1,"CASH","31-10-2017 21:31:20","","Admission Paid",0,0,0,5000,0,0,0,0,0,0,0,0,0,5000,3822,0,0,"2017-11-02 21:31:28","2017-11-02 21:31:28"
812,"LKG","2",1,"CASH","31-10-2017 21:32:20","","Paid 13K cash on 31/10/17",0,0,19000,0,-13000,0,0,0,0,0,0,0,0,6000,3823,0,0,"2017-11-02 21:32:32","2017-11-28 10:30:03"
879,"PG","2",1,"CASH","2-11-2017 21:49:46","","",1000,4000,5400,5000,0,0,0,0,0,0,0,0,0,17000,3824,1600,0,"2017-11-02 21:49:18","2017-11-02 21:49:52"
861,"DayCare","",1,"NETBANK-KM","2-11-2017 11:28:3","NOV","730610338654",0,0,0,0,0,3500,0,0,400,600,0,0,0,4500,3825,0,0,"2017-11-03 11:28:36","2017-11-03 11:28:41"
41,"DayCare","",1,"NETBANK-KM","3-11-2017 11:37:20","NOV","730710153528",0,0,0,0,0,2100,0,0,400,0,0,0,0,2500,3826,0,0,"2017-11-03 11:37:18","2017-11-03 11:37:53"
627,"DayCare","",1,"NETBANK-KM","3-11-2017 11:39:56","NOV","730710172804 ACCOUNT: LAYJU JOY",0,0,0,0,0,1400,0,0,400,0,0,0,0,1800,3827,0,0,"2017-11-03 11:39:50","2017-11-03 11:40:26"
605,"DayCare","",1,"NETBANK-KM","8-11-2017 23:8:43","NOV","731214619337",0,0,0,0,0,1400,0,0,400,0,0,0,0,1800,3828,0,1,"2017-11-08 12:24:22","2017-11-08 23:08:59"
827,"DayCare","",1,"CASH","","NOV","",0,0,0,0,0,2450,0,0,0,0,0,0,0,2450,3829,0,1,"2017-11-08 12:25:47","2017-11-23 14:10:43"
427,"DayCare","",1,"NETBANK-KM","10-11-2017 20:55:39","NOV","731509304006",0,0,0,0,0,1400,0,0,0,0,0,0,0,1400,3830,0,1,"2017-11-08 12:39:57","2017-11-11 20:55:44"
754,"DayCare","",1,"NA","8-11-2017 12:45:30","NOV","",0,0,0,0,0,1400,0,0,0,0,0,0,0,1400,3831,0,0,"2017-11-08 12:45:24","2017-11-08 12:45:35"
42,"DayCare","",1,"NA","8-11-2017 12:46:2","NOV","",0,0,0,0,0,1750,0,0,400,0,0,0,0,2150,3832,0,0,"2017-11-08 12:46:05","2017-11-08 12:46:05"
379,"DayCare","",1,"NETBANK-KM","7-12-2017 19:42:40","DEC","CITIN17862593146",0,0,0,0,500,2800,0,0,400,0,0,3700,0,7400,3833,0,1,"2017-11-08 12:46:59","2018-01-22 16:11:56"
664,"DayCare","",1,"NETBANK-KM","10-1-2018 20:13:10","JAN","571585127A1",0,0,0,0,0,4200,0,0,0,0,0,8400,0,12600,3834,0,1,"2017-11-08 12:49:30","2018-01-10 20:13:17"
184,"DayCare","",1,"NETBANK-KM","6-11-2017 22:48:11","NOV","LB3670171106C399",0,0,0,0,0,1400,0,0,400,0,0,0,0,1800,3835,0,0,"2017-11-08 22:48:17","2017-11-08 22:48:23"
443,"DayCare","",1,"NETBANK-KM","6-11-2017 22:52:47","NOV","38265827A1",0,0,0,0,0,3500,0,0,0,0,0,0,0,3500,3836,0,0,"2017-11-08 22:52:53","2017-11-08 22:53:01"
847,"DayCare","",1,"NETBANK-KM","7-11-2017 23:3:28","NOV","731110101353",0,0,0,0,0,2800,0,0,0,0,0,0,0,2800,3837,0,0,"2017-11-08 23:03:43","2017-11-11 20:35:21"
456,"DayCare","",1,"NETBANK-KM","8-11-2017 23:7:27","NOV","64612248A1",0,0,0,0,0,2100,0,0,0,0,0,0,0,2100,3838,0,0,"2017-11-08 23:07:32","2017-11-08 23:07:37"
688,"DayCare","",1,"CHEQUE","3-11-2017 23:12:24","NOV","KM AC : 000062 : 11-11-2017 : 2800",0,0,0,0,0,2800,0,0,0,0,0,0,0,2800,3839,0,0,"2017-11-08 23:12:35","2017-11-11 20:50:00"
452,"DayCare","",1,"NETBANK-KM","5-10-2017 20:44:47","OCT","AXIR172784777488",0,0,0,0,500,2800,0,0,0,0,0,0,0,3300,3840,0,0,"2017-11-11 20:44:44","2017-11-11 20:45:01"
452,"DayCare","",1,"NETBANK-KM","9-11-2017 20:45:33","NOV","731309521041",0,0,0,0,500,2800,0,0,0,0,0,0,0,3300,3841,0,0,"2017-11-11 20:45:39","2017-11-11 20:45:39"
328,"DayCare","",1,"NETBANK-KM","9-11-2017 20:48:8","NOV","75767982A1",0,0,0,0,0,2100,0,0,0,0,0,4200,0,6300,3842,0,0,"2017-11-11 20:46:31","2017-11-11 20:48:12"
610,"DayCare","",1,"NETBANK-KM","10-11-2017 20:54:30","NOV","93837152A1 Deducting Snacks",0,0,0,0,-400,2800,0,50,800,0,0,3150,0,6400,3843,0,0,"2017-11-11 20:54:21","2017-11-11 20:54:43"
64,"DayCare","",1,"NETBANK-KM","14-12-2017 11:22:35","DEC","383987930A1",0,0,0,0,0,3800,0,-2400,0,0,0,0,0,1400,3844,0,0,"2017-11-11 20:56:22","2018-01-03 07:25:12"
436,"DayCare","",1,"NETBANK-KM","1-12-2017 10:57:54","DEC","270119548A1",0,0,0,0,0,3500,0,0,600,0,0,4100,0,8200,3847,0,1,"2017-11-11 21:09:18","2017-12-02 10:58:23"
461,"DayCare","",1,"NETBANK-KM","16-11-2017 19:39:18","NOV","000276802556",0,0,0,0,800,3500,0,0,0,0,0,0,0,4300,3848,0,1,"2017-11-11 21:10:12","2017-11-17 19:46:14"
179,"DayCare","",1,"CHEQUE","16-11-2017 22:12:46","NOV","KM AC : 603720 : 27-11-2017 : 3600",0,0,0,0,0,2800,0,0,0,600,0,200,0,3600,3849,0,1,"2017-11-11 21:16:24","2017-11-27 21:02:42"
865,"DayCare","",1,"CASH","31-10-2017 21:44:12","OCT","",0,0,0,0,0,2100,0,0,0,0,0,0,0,2100,3850,0,0,"2017-11-11 21:44:17","2017-11-11 21:44:20"
878,"PG","2",1,"NETBANK-KM","14-11-2017 19:37:16","","731820224360",1000,4000,5500,0,0,0,0,0,0,0,0,0,0,12100,3851,1600,0,"2017-11-17 19:37:06","2017-11-17 19:37:24"
618,"DayCare","",1,"NETBANK-KM","17-11-2017 19:48:56","NOV","732111017409",0,0,0,0,800,3500,0,0,400,600,0,0,0,5300,3852,0,0,"2017-11-17 19:48:34","2017-11-17 19:49:33"
722,"LKG","3",1,"NETBANK-KM","6-12-2017 21:3:12","","00411050023809",0,0,13000,0,2400,0,0,0,0,0,0,0,0,15400,3853,0,0,"2017-11-23 10:34:06","2017-12-06 21:03:29"
740,"LKG","3",1,"CHEQUE","10-12-2017 19:5:4","","KM AC : 782032 : 19-12-2017 : 15400",0,0,0,0,2400,0,0,0,0,0,0,0,0,15400,3854,13000,0,"2017-11-23 10:41:33","2017-12-19 20:34:55"
769,"LKG","3",1,"NETBANK-KM","14-12-2017 18:29:6","","379857450A1",0,0,13000,0,3200,0,0,0,0,0,0,0,0,16200,3855,0,0,"2017-11-23 11:08:44","2017-12-14 18:29:17"
816,"LKG","3",1,"NETBANK-KM","7-12-2017 19:35:28","","1348303150",0,0,13000,0,1800,0,0,0,0,0,0,0,0,14800,3856,0,0,"2017-11-23 11:09:29","2017-12-07 19:37:45"
817,"LKG","3",1,"NETBANK-KM","7-12-2017 19:35:8","","1348303150",0,0,13000,0,1800,0,0,0,0,0,0,0,0,14800,3857,0,0,"2017-11-23 11:14:09","2017-12-07 19:37:55"
713,"LKG","3",1,"NETBANK-KM","3-12-2017 10:50:42","","286066188A1",0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,3858,0,0,"2017-11-23 11:14:39","2017-12-04 10:50:54"
724,"LKG","3",1,"NETBANK-KM","8-12-2017 11:51:0","","335675455A1",0,0,13000,0,2400,0,0,0,0,0,0,0,0,15400,3859,0,0,"2017-11-23 11:17:09","2017-12-09 11:51:09"
814,"LKG","3",1,"NETBANK-KM","3-1-2018 7:42:42","","1365661844",0,0,13000,0,2400,0,0,0,0,0,0,0,0,15400,3860,0,0,"2017-11-23 11:38:23","2018-01-04 07:42:50"
